Task,Bolt,Sequence Step,Time (ms),Prevail Torque,Torque,Torque Units,Angle Total (deg),Angle since Threshold Torque (deg)
1,1,1,457,0,0.589,n-m,15787.7802,15787.7802
1,1,1,458,0,0.589,n-m,15821.5385,15821.5385
1,1,1,459,0,0.6004,n-m,15855.3846,15855.3846
1,1,1,460,0,0.6004,n-m,15889.2308,15889.2308
1,1,1,461,0,0.608,n-m,15923.1648,15923.1648
1,1,1,462,0,0.608,n-m,15957.011,15957.011
1,1,1,463,0,0.6156,n-m,15990.8571,15990.8571
1,1,1,464,0,0.6137,n-m,16024.7033,16024.7033
1,1,1,465,0,0.6213,n-m,16058.4615,16058.4615
1,1,1,466,0,0.6194,n-m,16092.3077,16092.3077
1,1,1,467,0,0.6194,n-m,16126.2418,16126.2418
1,1,1,468,0,0.6213,n-m,16160.1758,16160.1758
1,1,1,469,0,0.6175,n-m,16194.1978,16194.1978
1,1,1,470,0,0.6213,n-m,16228.1319,16228.1319
1,1,1,471,0,0.6194,n-m,16262.1538,16262.1538
1,1,1,472,0,0.6251,n-m,16296.1758,16296.1758
1,1,1,473,0,0.6194,n-m,16330.1978,16330.1978
1,1,1,474,0,0.6175,n-m,16364.2198,16364.2198
1,1,1,475,0,0.6232,n-m,16398.2418,16398.2418
1,1,1,476,0,0.6251,n-m,16432.1758,16432.1758
1,1,1,477,0,0.6232,n-m,16466.1099,16466.1099
1,1,1,478,0,0.6232,n-m,16500.044,16500.044
1,1,1,479,0,0.627,n-m,16533.8901,16533.8901
1,1,1,480,0,0.6251,n-m,16567.6484,16567.6484
1,1,1,481,0,0.6194,n-m,16601.4945,16601.4945
1,1,1,482,0,0.6289,n-m,16635.2527,16635.2527
1,1,1,483,0,0.6365,n-m,16669.2747,16669.2747
1,1,1,484,0,0.6384,n-m,16703.2088,16703.2088
1,1,1,485,0,0.6403,n-m,16737.2308,16737.2308
1,1,1,486,0,0.6403,n-m,16771.0769,16771.0769
1,1,1,487,0,0.6441,n-m,16805.011,16805.011
1,1,1,488,0,0.6441,n-m,16838.9451,16838.9451
1,1,1,489,0,0.6422,n-m,16872.7912,16872.7912
1,1,1,490,0,0.646,n-m,16906.7253,16906.7253
1,1,1,491,0,0.6479,n-m,16940.5714,16940.5714
1,1,1,492,0,0.6479,n-m,16974.5055,16974.5055
1,1,1,493,0,0.646,n-m,17008.5275,17008.5275
1,1,1,494,0,0.6441,n-m,17042.6374,17042.6374
1,1,1,495,0,0.6422,n-m,17076.5714,17076.5714
1,1,1,496,0,0.6422,n-m,17110.5934,17110.5934
1,1,1,497,0,0.6422,n-m,17144.5275,17144.5275
1,1,1,498,0,0.6479,n-m,17178.3736,17178.3736
1,1,1,499,0,0.646,n-m,17212.3956,17212.3956
1,1,1,500,0,0.6422,n-m,17246.4176,17246.4176
1,1,1,501,0,0.646,n-m,17280.4396,17280.4396
1,1,1,502,0,0.6517,n-m,17314.3736,17314.3736
1,1,1,503,0,0.6479,n-m,17348.3077,17348.3077
1,1,1,504,0,0.6498,n-m,17382.3297,17382.3297
1,1,1,505,0,0.6498,n-m,17416.3516,17416.3516
1,1,1,506,0,0.6574,n-m,17450.2857,17450.2857
1,1,1,507,0,0.6498,n-m,17484.2198,17484.2198
1,1,1,508,0,0.6517,n-m,17518.2418,17518.2418
1,1,1,509,0,0.6479,n-m,17552.2637,17552.2637
1,1,1,510,0,0.646,n-m,17586.3736,17586.3736
1,1,1,511,0,0.6517,n-m,17620.4835,17620.4835
1,1,1,512,0,0.6479,n-m,17654.3297,17654.3297
1,1,1,513,0,0.6498,n-m,17688.1758,17688.1758
1,1,1,514,0,0.6517,n-m,17722.1099,17722.1099
1,1,1,515,0,0.6479,n-m,17756.044,17756.044
1,1,1,516,0,0.6403,n-m,17790.1538,17790.1538
1,1,1,517,0,0.6441,n-m,17824.2637,17824.2637
1,1,1,518,0,0.6422,n-m,17858.3736,17858.3736
1,1,1,519,0,0.6346,n-m,17892.4835,17892.4835
1,1,1,520,0,0.6346,n-m,17926.6813,17926.6813
1,1,1,521,0,0.627,n-m,17960.7912,17960.7912
1,1,1,522,0,0.6403,n-m,17994.9011,17994.9011
1,1,1,523,0,0.6308,n-m,18028.7473,18028.7473
1,1,1,524,0,0.6346,n-m,18062.7692,18062.7692
1,1,1,525,0,0.6327,n-m,18096.967,18096.967
1,1,1,526,0,0.6327,n-m,18130.989,18130.989
1,1,1,527,0,0.6289,n-m,18165.0989,18165.0989
1,1,1,528,0,0.6308,n-m,18199.1209,18199.1209
1,1,1,529,0,0.6327,n-m,18233.1429,18233.1429
1,1,1,530,0,0.6308,n-m,18267.1648,18267.1648
1,1,1,531,0,0.627,n-m,18301.2747,18301.2747
1,1,1,532,0,0.6213,n-m,18335.4725,18335.4725
1,1,1,533,0,0.6213,n-m,18369.5824,18369.5824
1,1,1,534,0,0.627,n-m,18403.7802,18403.7802
1,1,1,535,0,0.627,n-m,18437.8901,18437.8901
1,1,1,536,0,0.6232,n-m,18472.0879,18472.0879
1,1,1,537,0,0.6213,n-m,18506.2857,18506.2857
1,1,1,538,0,0.6156,n-m,18540.3956,18540.3956
1,1,1,539,0,0.6194,n-m,18574.4176,18574.4176
1,1,1,540,0,0.6232,n-m,18608.4396,18608.4396
1,1,1,541,0,0.6289,n-m,18642.5495,18642.5495
1,1,1,542,0,0.6213,n-m,18676.5714,18676.5714
1,1,1,543,0,0.627,n-m,18710.5055,18710.5055
1,1,1,544,0,0.6327,n-m,18744.3516,18744.3516
1,1,1,545,0,0.6289,n-m,18778.1978,18778.1978
1,1,1,546,0,0.6308,n-m,18812.044,18812.044
1,1,1,547,0,0.6308,n-m,18845.8901,18845.8901
1,1,1,548,0,0.6403,n-m,18879.6484,18879.6484
1,1,1,549,0,0.6365,n-m,18913.4945,18913.4945
1,1,1,550,0,0.6403,n-m,18947.3407,18947.3407
1,1,1,551,0,0.6365,n-m,18981.3626,18981.3626
1,1,1,552,0,0.6441,n-m,19015.3846,19015.3846
1,1,1,553,0,0.6422,n-m,19049.4066,19049.4066
1,1,1,554,0,0.6441,n-m,19083.2527,19083.2527
1,1,1,555,0,0.6403,n-m,19117.1868,19117.1868
1,1,1,556,0,0.6441,n-m,19151.1209,19151.1209
1,1,1,557,0,0.6384,n-m,19185.1429,19185.1429
1,1,1,558,0,0.646,n-m,19219.2527,19219.2527
1,1,1,559,0,0.6403,n-m,19253.1868,19253.1868
1,1,1,560,0,0.6498,n-m,19287.2088,19287.2088
1,1,1,561,0,0.6517,n-m,19321.0549,19321.0549
1,1,1,562,0,0.6555,n-m,19354.9011,19354.9011
1,1,1,563,0,0.6536,n-m,19388.7473,19388.7473
1,1,1,564,0,0.6593,n-m,19422.5055,19422.5055
1,1,1,565,0,0.6612,n-m,19456.2637,19456.2637
1,1,1,566,0,0.6555,n-m,19490.1099,19490.1099
1,1,1,567,0,0.6669,n-m,19524.1319,19524.1319
1,1,1,568,0,0.665,n-m,19558.2418,19558.2418
1,1,1,569,0,0.665,n-m,19592.3516,19592.3516
1,1,1,570,0,0.6669,n-m,19626.2857,19626.2857
1,1,1,571,0,0.6669,n-m,19660.2198,19660.2198
1,1,1,572,0,0.6745,n-m,19694.2418,19694.2418
1,1,1,573,0,0.6707,n-m,19728.2637,19728.2637
1,1,1,574,0,0.6707,n-m,19762.3736,19762.3736
1,1,1,575,0,0.6669,n-m,19796.3956,19796.3956
1,1,1,576,0,0.6688,n-m,19830.2418,19830.2418
1,1,1,577,0,0.6707,n-m,19864.1758,19864.1758
1,1,1,578,0,0.6745,n-m,19898.1099,19898.1099
1,1,1,579,0,0.6783,n-m,19931.956,19931.956
1,1,1,580,0,0.6783,n-m,19965.8022,19965.8022
1,1,1,581,0,0.6821,n-m,19999.7363,19999.7363
1,1,1,582,0,0.6859,n-m,20033.6703,20033.6703
1,1,1,583,0,0.6821,n-m,20067.5165,20067.5165
1,1,1,584,0,0.6821,n-m,20101.4505,20101.4505
1,1,1,585,0,0.6859,n-m,20135.3846,20135.3846
1,1,1,586,0,0.6935,n-m,20169.2308,20169.2308
1,1,1,587,0,0.6973,n-m,20203.0769,20203.0769
1,1,1,588,0,0.7068,n-m,20236.8352,20236.8352
1,1,1,589,0,0.7125,n-m,20270.5934,20270.5934
1,1,1,590,0,0.7277,n-m,20304.2637,20304.2637
1,1,1,591,0,0.7429,n-m,20337.9341,20337.9341
1,1,1,592,0,0.76,n-m,20371.5165,20371.5165
1,1,1,593,0,0.779,n-m,20405.011,20405.011
1,1,1,594,0,0.798,n-m,20438.4176,20438.4176
1,1,1,595,0,0.8189,n-m,20471.4725,20471.4725
1,1,1,596,0,0.8436,n-m,20504.5275,20504.5275
1,1,1,597,0,0.8816,n-m,20537.2308,20537.2308
1,1,1,598,0,0.9234,n-m,20569.8462,20569.8462
1,1,1,599,0,0.969,n-m,20602.3736,20602.3736
1,1,1,600,0,1.0146,n-m,20634.6374,20634.6374
1,1,1,601,0,1.0697,n-m,20666.8132,20666.8132
1,1,1,602,0,1.1229,n-m,20698.5495,20698.5495
1,1,1,603,0,1.1856,n-m,20730.022,20730.022
1,1,1,604,0,1.2559,n-m,20761.1429,20761.1429
1,1,1,605,0,1.3224,n-m,20792.0,20792.0
1,1,1,606,0,1.3984,n-m,20822.7692,20822.7692
1,1,1,607,0,1.4877,n-m,20853.2747,20853.2747
1,1,1,608,0,1.5656,n-m,20883.3407,20883.3407
1,1,1,609,0,1.6473,n-m,20913.1429,20913.1429
1,1,1,610,0,1.7366,n-m,20942.3297,20942.3297
1,1,1,611,0,1.8221,n-m,20970.5495,20970.5495
1,1,1,612,0,1.9209,n-m,20997.8901,20997.8901
1,1,1,613,0,2.0159,n-m,21023.7363,21023.7363
1,1,1,614,0,2.1052,n-m,21048.0879,21048.0879
1,1,1,615,0,2.1926,n-m,21070.6813,21070.6813
1,1,1,616,0,2.2629,n-m,21091.2527,21091.2527
1,1,1,617,0,2.3237,n-m,21109.7143,21109.7143
1,1,1,618,0,2.3769,n-m,21126.0659,21126.0659
1,1,1,619,0,2.4092,n-m,21139.956,21139.956
1,1,1,620,0,2.4225,n-m,21151.6484,21151.6484
1,1,1,621,0,2.413,n-m,21160.7033,21160.7033
1,1,1,622,0,2.3864,n-m,21167.4725,21167.4725
1,1,1,623,0,2.3332,n-m,21172.044,21172.044
1,1,1,624,0,2.2705,n-m,21174.9451,21174.9451
1,1,1,625,0,2.1964,n-m,21176.4396,21176.4396
1,1,1,626,0,2.1147,n-m,21176.7912,21176.7912
1,1,1,627,0,2.033,n-m,21176.5275,21176.5275
1,1,1,628,0,1.9627,n-m,21176.0879,21176.0879
1,1,1,629,0,1.9114,n-m,21176.0,21176.0
1,1,1,630,0,1.8867,n-m,21176.3516,21176.3516
1,1,1,631,0,1.8905,n-m,21177.1429,21177.1429
1,1,1,632,0,1.919,n-m,21178.3736,21178.3736
1,1,1,633,0,1.9646,n-m,21179.956,21179.956
1,1,1,634,0,2.0216,n-m,21181.8901,21181.8901
1,1,1,635,0,2.0767,n-m,21184.1758,21184.1758
1,1,1,636,0,2.1261,n-m,21186.6374,21186.6374
1,1,1,637,0,2.1679,n-m,21189.1868,21189.1868
1,1,1,638,0,2.2021,n-m,21192.0,21192.0
1,1,1,639,0,2.2344,n-m,21195.0769,21195.0769
1,1,1,640,0,2.2705,n-m,21198.3297,21198.3297
1,1,1,641,0,2.3085,n-m,21202.1099,21202.1099
1,1,1,642,0,2.3541,n-m,21206.3297,21206.3297
1,1,1,643,0,2.4054,n-m,21211.0769,21211.0769
1,1,1,644,0,2.4567,n-m,21216.3516,21216.3516
1,1,1,645,0,2.4985,n-m,21221.7143,21221.7143
1,1,1,646,0,2.5251,n-m,21226.9011,21226.9011
1,1,1,647,0,2.5498,n-m,21232.1758,21232.1758
1,1,1,648,0,2.5802,n-m,21237.6264,21237.6264
1,1,1,649,0,2.6125,n-m,21243.1648,21243.1648
1,1,1,650,0,2.6334,n-m,21248.7033,21248.7033
1,1,1,651,0,2.6524,n-m,21254.0659,21254.0659
1,1,1,652,0,2.6713999999999998,n-m,21259.1648,21259.1648
1,1,1,653,0,2.6866,n-m,21264.3516,21264.3516
1,1,1,654,0,2.7151,n-m,21269.8022,21269.8022
1,1,1,655,0,2.7436,n-m,21275.3407,21275.3407
1,1,1,656,0,2.7702,n-m,21281.0549,21281.0549
1,1,1,657,0,2.7968,n-m,21286.8571,21286.8571
1,1,1,658,0,2.8234,n-m,21292.6593,21292.6593
1,1,1,659,0,2.8557,n-m,21298.989,21298.989
1,1,1,660,0,2.8823,n-m,21305.4066,21305.4066
1,1,1,661,0,2.9127,n-m,21311.8242,21311.8242
1,1,1,662,0,2.9354999999999998,n-m,21318.0659,21318.0659
1,1,1,663,0,2.9469,n-m,21324.2198,21324.2198
1,1,1,664,0,2.9621,n-m,21330.1978,21330.1978
1,1,1,665,0,2.983,n-m,21336.1758,21336.1758
1,1,1,666,0,2.9982,n-m,21342.0659,21342.0659
1,1,1,667,0,3.0077,n-m,21347.6044,21347.6044
1,1,1,668,0,3.0191,n-m,21353.2308,21353.2308
1,1,1,669,0,3.0381,n-m,21359.033,21359.033
1,1,1,670,0,3.0685,n-m,21365.2747,21365.2747
1,1,1,671,0,3.0951,n-m,21371.5165,21371.5165
1,1,1,672,0,3.1122,n-m,21377.9341,21377.9341
1,1,1,673,0,3.1330999999999998,n-m,21384.3516,21384.3516
1,1,1,674,0,3.1635,n-m,21391.1209,21391.1209
1,1,1,675,0,3.1863,n-m,21398.1538,21398.1538
1,1,1,676,0,3.1958,n-m,21405.011,21405.011
1,1,1,677,0,3.2053,n-m,21411.6044,21411.6044
1,1,1,678,0,3.2186,n-m,21418.1978,21418.1978
1,1,1,679,0,3.2357,n-m,21424.967,21424.967
1,1,1,680,0,3.2509,n-m,21431.7363,21431.7363
1,1,1,681,0,3.2661,n-m,21438.4176,21438.4176
1,1,1,682,0,3.2813,n-m,21445.2747,21445.2747
1,1,1,683,0,3.306,n-m,21452.5714,21452.5714
1,1,1,684,0,3.3231,n-m,21460.1319,21460.1319
1,1,1,685,0,3.3402,n-m,21468.044,21468.044
1,1,1,686,0,3.3497,n-m,21475.956,21475.956
1,1,1,687,0,3.3554,n-m,21484.2198,21484.2198
1,1,1,688,0,3.3687,n-m,21492.7473,21492.7473
1,1,1,689,0,3.3763,n-m,21501.1868,21501.1868
1,1,1,690,0,3.3877,n-m,21509.8901,21509.8901
1,1,1,691,0,3.4048,n-m,21518.9451,21518.9451
1,1,1,692,0,3.4143,n-m,21528.3516,21528.3516
1,1,1,693,0,3.4181,n-m,21538.022,21538.022
1,1,1,694,0,3.4295,n-m,21548.3077,21548.3077
1,1,1,695,0,3.4295,n-m,21558.8571,21558.8571
1,1,1,696,0,3.4352,n-m,21569.8462,21569.8462
1,1,1,697,0,3.4485,n-m,21581.3626,21581.3626
1,1,1,698,0,3.4504,n-m,21593.2308,21593.2308
1,1,1,699,0,3.4599,n-m,21605.8022,21605.8022
1,1,1,700,0,3.4599,n-m,21619.0769,21619.0769
1,1,1,701,0,3.4656,n-m,21632.967,21632.967
1,1,1,702,0,3.4694,n-m,21647.7363,21647.7363
1,1,1,703,0,3.4713,n-m,21663.2088,21663.2088
1,1,1,704,0,3.4751,n-m,21679.4725,21679.4725
1,1,1,705,0,3.477,n-m,21696.7912,21696.7912
1,1,1,706,0,3.4808,n-m,21715.2527,21715.2527
1,1,1,707,0,3.4846,n-m,21734.7692,21734.7692
1,1,1,708,0,3.4827,n-m,21755.3407,21755.3407
1,1,1,709,0,3.4884,n-m,21777.3187,21777.3187
1,1,1,710,0,3.4884,n-m,21800.4396,21800.4396
1,1,1,711,0,3.4903,n-m,21824.967,21824.967
1,1,1,712,0,3.4998,n-m,21850.9011,21850.9011
1,1,1,713,0,3.496,n-m,21878.5055,21878.5055
1,1,1,714,0,3.4922,n-m,21907.6044,21907.6044
1,1,1,715,0,3.4922,n-m,21938.8132,21938.8132
1,1,1,716,0,3.4884,n-m,21971.956,21971.956
1,1,1,717,0,3.4865,n-m,22007.2088,22007.2088
1,1,1,718,0,3.4865,n-m,22044.9231,22044.9231
1,1,1,719,0,3.4751,n-m,22084.9231,22084.9231
1,1,1,720,0,3.4618,n-m,22127.7363,22127.7363
1,1,1,721,0,3.4333,n-m,22173.0989,22173.0989
1,1,1,722,0,3.4143,n-m,22221.8022,22221.8022
1,1,1,723,0,3.3744,n-m,22273.1429,22273.1429
1,1,1,724,0,3.2927,n-m,22325.6264,22325.6264
1,1,1,725,0,3.1939,n-m,22377.3187,22377.3187
1,1,1,726,0,2.9507,n-m,22426.9011,22426.9011
1,1,1,727,0,2.4605,n-m,22474.1099,22474.1099
1,1,1,728,0,2.261,n-m,22519.2088,22519.2088
1,1,1,729,0,2.2971,n-m,22562.3736,22562.3736
1,1,1,730,0,2.4529,n-m,22603.7802,22603.7802
1,1,1,731,0,2.6011,n-m,22643.6044,22643.6044
1,1,1,732,0,2.6315,n-m,22682.1099,22682.1099
1,1,1,733,0,2.6125,n-m,22720.0879,22720.0879
1,1,1,734,0,2.5422,n-m,22758.1538,22758.1538
1,1,1,735,0,2.4453,n-m,22796.8352,22796.8352
1,1,1,736,0,2.337,n-m,22836.3956,22836.3956
1,1,1,737,0,2.2344,n-m,22877.011,22877.011
1,1,1,738,0,2.1242,n-m,22918.5055,22918.5055
1,1,1,739,0,2.0197,n-m,22960.5275,22960.5275
1,1,1,740,0,1.9228,n-m,23002.989,23002.989
1,1,1,741,0,1.824,n-m,23045.1868,23045.1868
1,1,1,742,0,1.7271,n-m,23087.1209,23087.1209
1,1,1,743,0,1.6283,n-m,23128.5275,23128.5275
1,1,1,744,0,1.5314,n-m,23169.3187,23169.3187
1,1,1,745,0,1.4554,n-m,23209.4945,23209.4945
1,1,1,746,0,1.3965,n-m,23249.4945,23249.4945
1,1,1,747,0,1.33,n-m,23289.3187,23289.3187
1,1,1,748,0,1.2616,n-m,23329.2308,23329.2308
1,1,1,749,0,1.2141,n-m,23369.4066,23369.4066
1,1,1,750,0,1.1552,n-m,23409.4945,23409.4945
1,1,1,751,0,1.0868,n-m,23449.7582,23449.7582
1,1,1,752,0,1.0127,n-m,23489.9341,23489.9341
1,1,1,753,0,0.9272,n-m,23530.022,23530.022
1,1,1,754,0,0.8189,n-m,23569.9341,23569.9341
1,1,1,755,0,0.7182,n-m,23610.022,23610.022
1,1,1,756,0,0.5586,n-m,23650.3736,23650.3736
1,1,1,757,0,0.4541,n-m,23691.3407,23691.3407
1,1,1,758,0,0.3401,n-m,23732.8352,23732.8352
1,1,1,759,0,0.2717,n-m,23774.7692,23774.7692
1,1,1,760,0,0.2356,n-m,23816.7912,23816.7912
1,1,1,761,0,0.228,n-m,23858.8132,23858.8132
1,1,1,762,0,0.2318,n-m,23900.2198,23900.2198
1,1,1,763,0,0.2223,n-m,23941.2747,23941.2747
1,1,1,764,0,0.2185,n-m,23981.5385,23981.5385
1,1,1,765,0,0.228,n-m,24021.2747,24021.2747
1,1,1,766,0,0.2033,n-m,24060.3077,24060.3077
1,1,1,767,0,0.1558,n-m,24098.9011,24098.9011
1,1,1,768,0,0.1349,n-m,24136.7912,24136.7912
1,1,1,769,0,0.1349,n-m,24174.3297,24174.3297
1,1,1,770,0,0.1273,n-m,24211.5165,24211.5165
1,1,1,771,0,0.1368,n-m,24248.1758,24248.1758
1,1,1,772,0,0.1254,n-m,24284.4835,24284.4835
1,1,1,773,0,0.1216,n-m,24320.3516,24320.3516
1,1,1,774,0,0.1197,n-m,24355.8681,24355.8681
1,1,1,775,0,0.133,n-m,24391.033,24391.033
1,1,1,776,0,0.1254,n-m,24425.8462,24425.8462
1,1,1,777,0,0.1235,n-m,24460.3956,24460.3956
1,1,1,778,0,0.1159,n-m,24494.5055,24494.5055
1,1,1,779,0,0.1083,n-m,24528.5275,24528.5275
1,1,1,780,0,0.1007,n-m,24562.3736,24562.3736
1,1,1,781,0,0.1083,n-m,24596.3077,24596.3077
1,1,1,782,0,0.1007,n-m,24630.2418,24630.2418
1,1,1,783,0,0.1026,n-m,24664.0879,24664.0879
1,1,1,784,0,0.1045,n-m,24698.022,24698.022
1,1,1,785,0,0.0988,n-m,24732.044,24732.044
1,1,1,786,0,0.0988,n-m,24766.0659,24766.0659
1,1,1,787,0,0.1083,n-m,24800.1758,24800.1758
1,1,1,788,0,0.1064,n-m,24834.3736,24834.3736
1,1,1,789,0,0.1045,n-m,24868.4835,24868.4835
1,1,1,790,0,0.1083,n-m,24902.6813,24902.6813
1,1,1,791,0,0.1159,n-m,24937.0549,24937.0549
1,1,1,792,0,0.1216,n-m,24971.3407,24971.3407
1,1,1,793,0,0.1349,n-m,25005.4505,25005.4505
1,1,1,794,0,0.1216,n-m,25039.6484,25039.6484
1,1,1,795,0,0.1102,n-m,25073.7582,25073.7582
1,1,1,796,0,0.1102,n-m,25107.7802,25107.7802
1,1,1,797,0,0.1178,n-m,25141.8901,25141.8901
1,1,1,798,0,0.1178,n-m,25176.0879,25176.0879
1,1,1,799,0,0.1292,n-m,25210.1099,25210.1099
1,1,1,800,0,0.1292,n-m,25244.1319,25244.1319
1,1,1,801,0,0.1292,n-m,25278.0659,25278.0659
1,1,1,802,0,0.1273,n-m,25312.0879,25312.0879
1,1,1,803,0,0.133,n-m,25346.1978,25346.1978
1,1,1,804,0,0.1444,n-m,25380.2198,25380.2198
1,1,1,805,0,0.152,n-m,25414.1538,25414.1538
1,1,1,806,0,0.171,n-m,25448.0,25448.0
1,1,1,807,0,0.1786,n-m,25481.8462,25481.8462
1,1,1,808,0,0.1729,n-m,25515.6923,25515.6923
1,1,1,809,0,0.1634,n-m,25549.4505,25549.4505
1,1,1,810,0,0.1463,n-m,25583.2088,25583.2088
1,1,1,811,0,0.1216,n-m,25617.2308,25617.2308
1,1,1,812,0,0.1102,n-m,25651.4286,25651.4286
1,1,1,813,0,0.1083,n-m,25685.8901,25685.8901
1,1,1,814,0,0.0893,n-m,25720.6154,25720.6154
1,1,1,815,0,0.0817,n-m,25755.5165,25755.5165
1,1,1,816,0,0.0874,n-m,25790.5934,25790.5934
1,1,1,817,0,0.0779,n-m,25825.7582,25825.7582
1,1,1,818,0,0.0893,n-m,25861.011,25861.011
1,1,1,819,0,0.0836,n-m,25896.0879,25896.0879
1,1,1,820,0,0.0874,n-m,25931.0769,25931.0769
1,1,1,821,0,0.0817,n-m,25965.978,25965.978
1,1,1,822,0,0.095,n-m,26000.8791,26000.8791
1,1,1,823,0,0.0931,n-m,26035.6923,26035.6923
1,1,1,824,0,0.1045,n-m,26070.1538,26070.1538
1,1,1,825,0,0.1102,n-m,26104.6154,26104.6154
1,1,1,826,0,0.1159,n-m,26138.7253,26138.7253
1,1,1,827,0,0.114,n-m,26172.7473,26172.7473
1,1,1,828,0,0.114,n-m,26206.6813,26206.6813
1,1,1,829,0,0.1083,n-m,26240.4396,26240.4396
1,1,1,830,0,0.1064,n-m,26274.1099,26274.1099
1,1,1,831,0,0.1121,n-m,26307.6044,26307.6044
1,1,1,832,0,0.1045,n-m,26341.1868,26341.1868
1,1,1,833,0,0.114,n-m,26374.8571,26374.8571
1,1,1,834,0,0.1235,n-m,26408.4396,26408.4396
1,1,1,835,0,0.1273,n-m,26441.9341,26441.9341
1,1,1,836,0,0.1311,n-m,26475.4286,26475.4286
1,1,1,837,0,0.1235,n-m,26508.8352,26508.8352
1,1,1,838,0,0.1235,n-m,26542.2418,26542.2418
1,1,1,839,0,0.1197,n-m,26575.8242,26575.8242
1,1,1,840,0,0.1292,n-m,26609.3187,26609.3187
1,1,1,841,0,0.1292,n-m,26642.9011,26642.9011
1,1,1,842,0,0.1273,n-m,26676.4835,26676.4835
1,1,1,843,0,0.1235,n-m,26710.2418,26710.2418
1,1,1,844,0,0.1254,n-m,26744.0,26744.0
1,1,1,845,0,0.1159,n-m,26777.9341,26777.9341
1,1,1,846,0,0.1159,n-m,26812.044,26812.044
1,1,1,847,0,0.1159,n-m,26846.1538,26846.1538
1,1,1,848,0,0.1216,n-m,26880.5275,26880.5275
1,1,1,849,0,0.1216,n-m,26914.9011,26914.9011
1,1,1,850,0,0.1273,n-m,26949.3626,26949.3626
1,1,1,851,0,0.1292,n-m,26983.7363,26983.7363
1,1,1,852,0,0.1311,n-m,27018.1099,27018.1099
1,1,1,853,0,0.1368,n-m,27052.3956,27052.3956
1,1,1,854,0,0.1273,n-m,27086.5055,27086.5055
1,1,1,855,0,0.133,n-m,27120.8791,27120.8791
1,1,1,856,0,0.1292,n-m,27154.989,27154.989
1,1,1,857,0,0.133,n-m,27189.1868,27189.1868
1,1,1,858,0,0.1387,n-m,27223.2088,27223.2088
1,1,1,859,0,0.1425,n-m,27257.2308,27257.2308
1,1,1,860,0,0.1292,n-m,27291.2527,27291.2527
1,1,1,861,0,0.1121,n-m,27325.2747,27325.2747
1,1,1,862,0,0.1007,n-m,27359.2967,27359.2967
1,1,1,863,0,0.1064,n-m,27393.3187,27393.3187
1,1,1,864,0,0.1045,n-m,27427.6044,27427.6044
1,1,1,865,0,0.1064,n-m,27461.8901,27461.8901
1,1,1,866,0,0.1064,n-m,27496.3516,27496.3516
1,1,1,867,0,0.1083,n-m,27530.7253,27530.7253
1,1,1,868,0,0.1159,n-m,27565.0989,27565.0989
1,1,1,869,0,0.1254,n-m,27599.4725,27599.4725
1,1,1,870,0,0.1273,n-m,27633.5824,27633.5824
1,1,1,871,0,0.133,n-m,27667.6923,27667.6923
1,1,1,872,0,0.1254,n-m,27701.7143,27701.7143
1,1,1,873,0,0.1311,n-m,27735.6484,27735.6484
1,1,1,874,0,0.1216,n-m,27769.4945,27769.4945
1,1,1,875,0,0.1273,n-m,27803.4286,27803.4286
1,1,1,876,0,0.1235,n-m,27837.2747,27837.2747
1,1,1,877,0,0.1102,n-m,27871.2088,27871.2088
1,1,1,878,0,0.1064,n-m,27905.1429,27905.1429
1,1,1,879,0,0.0931,n-m,27939.1648,27939.1648
1,1,1,880,0,0.1007,n-m,27973.2747,27973.2747
1,1,1,881,0,0.1045,n-m,28007.3846,28007.3846
1,1,1,882,0,0.1083,n-m,28041.4066,28041.4066
1,1,1,883,0,0.1102,n-m,28075.4286,28075.4286
1,1,1,884,0,0.1064,n-m,28109.4505,28109.4505
1,1,1,885,0,0.1007,n-m,28143.5604,28143.5604
1,1,1,886,0,0.0855,n-m,28177.6703,28177.6703
1,1,1,887,0,0.0874,n-m,28211.8681,28211.8681
1,1,1,888,0,0.0874,n-m,28246.1538,28246.1538
1,1,1,889,0,0.0988,n-m,28280.3516,28280.3516
1,1,1,890,0,0.1045,n-m,28314.7253,28314.7253
1,1,1,891,0,0.1007,n-m,28349.011,28349.011
1,1,1,892,0,0.1007,n-m,28383.3846,28383.3846
1,1,1,893,0,0.0969,n-m,28417.6703,28417.6703
1,1,1,894,0,0.0931,n-m,28451.8681,28451.8681
1,1,1,895,0,0.0931,n-m,28486.0659,28486.0659
1,1,1,896,0,0.095,n-m,28520.2637,28520.2637
1,1,1,897,0,0.0912,n-m,28554.3736,28554.3736
1,1,1,898,0,0.0931,n-m,28588.4835,28588.4835
1,1,1,899,0,0.0893,n-m,28622.5055,28622.5055
1,1,1,900,0,0.0988,n-m,28656.6154,28656.6154
1,1,1,901,0,0.0988,n-m,28690.4615,28690.4615
1,1,1,902,0,0.1064,n-m,28724.3077,28724.3077
1,1,1,903,0,0.1026,n-m,28758.1538,28758.1538
1,1,1,904,0,0.095,n-m,28791.8242,28791.8242
1,1,1,905,0,0.095,n-m,28825.4066,28825.4066
1,1,1,906,0,0.1026,n-m,28859.0769,28859.0769
1,1,1,907,0,0.1026,n-m,28892.8352,28892.8352
1,1,1,908,0,0.1121,n-m,28926.5934,28926.5934
1,1,1,909,0,0.1197,n-m,28960.3516,28960.3516
